#      Train        Test
      3.7778      3.00208 
     3.83433      4.03266 
     3.92788      2.83415 
     3.53172      3.16797 
     3.53551      2.83416 
     3.92018      2.81071 
     3.78263      3.74209 
     3.89976      2.93615 
     3.77801      2.57686 
     3.62376      3.07643 
     3.58972      3.47515 
     3.56915      3.93939 
     3.73377      3.32592 
     3.63205      2.65484 
     3.60402      3.22561 
     3.65868      3.25265 
     3.63374      2.50663 
     3.57553       3.2258 
     3.58323      2.88583 
     3.57377      3.19645 
     3.68009      3.40695 
      3.7038      2.86931 
     3.69667      3.29997 
     3.73644      3.13991 
     3.50742      3.56427 
     3.58118      2.85331 
      3.4821       2.6863 
     3.52382      2.93558 
     3.68804      2.65294 
     3.69031      2.80181 
     3.56186      3.14178 
     3.64056      3.12142 
       3.643       3.0186 
     3.50285      2.82101 
     3.74387       3.0097 
      3.7068      2.93907 
     3.48873      2.81004 
     3.61494      2.92049 
     3.57004      3.07796 
     3.80275      3.62895 
     3.54596      3.00695 
     3.57233      3.44931 
     3.58948      2.90459 
     3.82168      2.86393 
     3.56813      3.02367 
     3.79445      2.87882 
     3.62466       3.0054 
     3.59817      2.95571 
     3.66654      2.95027 
     3.80171      2.96465 
     3.80823       3.5404 
      3.4361      3.85736 
     3.69514      3.10646 
     3.73949      2.83405 
     3.82571      3.17691 
     3.80035      3.44529 
     3.61698      2.96266 
     3.78153      3.68224 
     3.71596       2.8075 
      3.7216      3.53248 
     3.66811      3.09467 
     3.84966      2.67268 
     3.50946      2.65158 
     3.84887      3.42759 
     3.57609      2.49893 
     3.65747      3.14049 
     3.63415      2.85711 
     3.47151       3.0466 
     3.60637      3.25102 
     3.76376      3.24887 
     4.01232      3.03218 
     3.85925      3.05595 
     3.88269      3.12983 
     3.47913      4.03891 
     3.59626      2.90282 
     4.18081      2.87408 
     3.77723       3.1063 
     3.58968      3.07813 
     3.81223      3.41139 
     3.78386      4.03095 
     3.68586      3.19281 
      3.6758      3.79716 
     3.95889      3.07378 
     3.71007      2.98169 
     3.83912      2.92867 
     3.81038      2.83154 
     3.68101      2.79943 
     3.39743      2.91956 
     3.55102      3.02972 
     3.69508      3.37425 
     3.75396      2.80941 
     3.36007       3.4428 
     3.66747      2.71295 
     3.74062       3.3148 
     3.81631      4.07975 
     3.87431        3.356 
     3.48196      2.80357 
     3.55074      2.93334 
     3.58077      3.36429 
      3.4609      3.23362 
     3.57195      2.55059 
     3.62729       3.7945 
     3.66478      2.57478 
     3.58263      3.03312 
     3.82823      3.17554 
     3.90396      3.38923 
     4.01324       3.0765 
     3.55998      2.87666 
     3.82541      2.75942 
     3.78331      2.69907 
     3.80984      2.82754 
     3.91821      3.18977 
     3.76058       3.1887 
     3.50045      3.12508 
     3.60437      3.25387 
     3.73086      3.22735 
     3.67937      2.56688 
      3.6292      2.85647 
     3.49469      3.19052 
     3.70773      2.93852 
     3.64633        2.642 
     3.83827      2.81684 
     3.83725       3.2612 
     3.40998      2.74453 
     3.46461      3.01861 
     3.43378      3.30533 
     3.76113      3.12991 
     3.57666      3.54534 
     3.48388      3.61511 
     3.63036      2.66774 
     3.65474      3.42904 
     3.61596      3.36181 
     3.73191      2.98239 
     3.54134      2.94182 
     3.62738      3.86192 
     3.66254      2.70905 
     3.66535      3.04155 
     3.82879      2.58803 
     3.70323      2.99114 
     3.64952      3.37008 
     3.66442      4.00491 
     3.72315      3.70069 
     3.70097      4.07963 
     3.78937      3.10355 
     3.72477      3.93462 
     3.58609      2.92759 
     3.89555      2.61846 
     3.45485      3.28474 
     3.83472      3.82737 
     3.65907      3.29111 
     3.88341      3.21911 
     3.50554      3.71696 
     3.68801      2.77753 
     3.48416      3.60403 
     3.36284      2.67448 
      3.6265      3.28841 
       3.914      3.44496 
     3.80049       3.5096 
     3.76141      3.68143 
     3.81736      2.75973 
     3.40166      2.85482 
     3.56731      3.87786 
     3.75197      3.10187 
     3.68114      2.82517 
     3.48614      2.92228 
     3.74364      3.26412 
     3.56277      2.65532 
     3.56951      2.49787 
     3.50885      2.77978 
     3.55183      3.53266 
     3.48985      3.31851 
     3.72558      2.78472 
     3.79351      3.10594 
       3.656      2.80878 
     3.77912      3.15688 
     3.80083      2.93666 
     3.74434      2.95774 
     3.62658      3.07256 
     3.59031       3.1265 
     3.60365      3.01061 
     3.44423      2.87777 
     3.85926      2.94154 
     3.61457      2.99131 
     3.68183       2.8777 
     3.59251      3.32965 
     3.70491       2.7525 
     3.80559      3.25802 
     3.61364      2.83734 
     3.69221      2.43366 
     3.66092      2.97518 
     3.78573       3.4011 
     3.63659      2.65559 
     3.76361      3.15714 
     3.69856      2.53532 
     3.87708      2.96205 
     3.54455      2.83089 
     3.47275      2.93497 
     3.65928      2.83075 
     3.67509       2.7263 
     3.63118       3.2382 
     3.55849      3.04404 
     4.07384      3.06452 
     3.67522      3.95206 
     3.87007      3.03613 
     3.94834      3.57867 
     3.53796      2.89978 
     3.64604         2.64 
     3.53021      2.97164 
     3.62865      3.32639 
     3.58963      3.15334 
     3.51313      3.46754 
     3.72178      3.04937 
     3.62295      3.17174 
     3.60979       3.1221 
     3.43737      2.91162 
     3.61012      3.88815 
     3.63169      2.51211 
     3.68557      2.69157 
     3.36339      2.67253 
     3.49524      2.82083 
     3.78938      3.24273 
     3.61397      2.75381 
       3.434      3.22904 
     3.48415      2.87677 
     3.85652      3.07024 
     3.31831       3.2006 
     3.82553      2.89465 
     3.56744      3.04002 
     3.54421      3.36934 
     3.83949      2.93656 
     3.91064      2.62689 
       3.801      2.86737 
     3.85498      3.51242 
     3.80993      3.31019 
     3.63881      3.25016 
     3.44518      3.29249 
     3.77373      2.69514 
      3.8156      3.18908 
     3.72984       2.9242 
     3.45801      3.10472 
     3.68516      2.97349 
     3.77026      2.85505 
     3.66813      3.69974 
     3.80026      3.33287 
     3.69567      3.28248 
     3.63594      3.12437 
     3.26848      3.37793 
     3.72831      2.95166 
     3.78645      2.61611 
     3.63255      2.72055 
     3.53464      2.73306 
     3.69953      2.92264 
     3.70094      2.86992 
      3.6166      3.18925 
     3.75063      2.83764 
     3.82673      3.24346 
     3.61706      3.37886 
     3.64852      3.36166 
     3.45021      2.67979 
      3.4383      2.86127 
     3.84895       2.9362 
     3.48088      2.91197 
     3.60968      2.60683 
     3.53571      3.02028 
     3.79279       3.2522 
     3.64469      2.96424 
     3.67226      3.06276 
     3.57668      2.76027 
     3.51519      3.73542 
     3.84168      2.55412 
     3.68177      2.72909 
     3.78708      3.20198 
     3.79478      3.30202 
      3.4867      2.99192 
     3.55775      3.29564 
     3.63459      3.39424 
     3.62428      2.86199 
     3.97839      2.78891 
     3.64968      3.13151 
     3.49408      2.72682 
     3.70072      2.82669 
     3.76038      2.77609 
     3.38756      2.64197 
     3.76265      3.05747 
     3.61785      2.85329 
     3.55139      3.96565 
      3.5952      2.84625 
     3.52011      2.92515 
     3.70263      3.07287 
     3.61455      2.56287 
     3.58558      3.32962 
     3.45473      2.72914 
     3.64391      3.30559 
     3.38389      2.82068 
     3.51881      3.07293 
      3.6732       2.6171 
     3.58069      2.61368 
     3.58612      2.95482 
     3.37234      3.12204 
     3.57904       2.5875 
     3.56365      2.67704 
     3.82501      2.96728 
     3.38833      2.92623 
      3.3717      2.95279 
     3.46443       2.8639 
     3.78178      3.27582 
     3.57133      2.89784 
     3.44655      3.14151 
     3.57319      2.74541 
     3.51923      3.11845 
     3.24084      3.12849 
     3.58737      2.93792 
     3.53991      3.14295 
     3.73546      3.06474 
     3.48095      2.85155 
     3.30662      3.23081 
     3.50284      2.84209 
      3.5421      3.36333 
     3.62325      3.44872 
      3.6332      2.81412 
     3.80806      3.11632 
     3.45833      3.22711 
     3.64859      3.41383 
     3.55974      3.89809 
     3.69912      3.18221 
     3.46903      3.77339 
     3.38491       3.2964 
     3.64273       2.9178 
      3.6156      3.46515 
     3.69768       3.3032 
     3.67475      3.05486 
     3.68802      3.04658 
     3.63714       2.9806 
     3.60256      3.78646 
     3.79663      3.14583 
     3.94438      3.13889 
     3.52494       2.9442 
     3.61884      3.09818 
     3.56647      2.79485 
     3.52355      3.13442 
     3.74814      2.98076 
     3.86585      2.95009 
     3.16492      2.98457 
     3.47216       3.3127 
     3.43748      2.67559 
     3.34461      2.86276 
     3.50235      2.89674 
     3.22193      2.95925 
      3.7513      2.94146 
     3.63354       2.9323 
     3.53635      2.88647 
      3.4864      3.16565 
     3.56882       3.0744 
     3.40873      3.03501 
     3.83961      2.87154 
     3.58311      2.88606 
     3.51106      2.87857 
     3.63127      3.12954 
     3.57384      3.08245 
     3.58677      3.60074 
     3.47581      3.09215 
     3.49518      3.00883 
     3.64922       3.0445 
     3.51537      3.36199 
     3.59427      3.20262 
     3.57526      2.80163 
     3.26222      2.80052 
     3.57593      3.30954 
     3.56061      2.99655 
     3.58057      2.88673 
     3.36638      2.95618 
     3.42607      2.75996 
     3.64221      2.68108 
      3.7468      2.76439 
     3.67823      2.78359 
     3.57397      3.57308 
     3.47417      3.17282 
      3.5371      2.72004 
       3.469      2.95277 
     3.69257      2.67077 
     3.66653      2.83016 
     3.40105      2.95838 
     3.28432      2.72424 
     3.76282      3.06941 
     3.57387      3.05636 
     3.27616      2.89274 
     3.43328      3.15884 
     3.34081      2.66393 
     3.29292      3.13876 
